column,missing_count,missing_percentage
confidence_nrem_duration_median,0,0.0
confidence_rem_duration_median,0,0.0
tst_median,0,0.0
waso_median,0,0.0
waso_aasm_median,0,0.0
NRID,0,0.0
average_respiration_rate_min,0,0.0
awakenings_min,0,0.0
confidence_awakenings_min,0,0.0
confidence_n1_duration_min,0,0.0
confidence_n2_duration_min,0,0.0
confidence_n3_duration_min,0,0.0
confidence_nrem_duration_min,0,0.0
confidence_rem_duration_min,0,0.0
confidence_sleep_efficiency_min,0,0.0
confidence_tst_min,0,0.0
confidence_wake_duration_min,0,0.0
confidence_waso_min,0,0.0
confidence_waso_aasm_min,0,0.0
micro_arousal_index_min,0,0.0
n1_duration_min,0,0.0
n2_duration_min,0,0.0
wake_duration_median,0,0.0
sleep_efficiency_median,0,0.0
confidence_sleep_efficiency_median,0,0.0
respiration_rate_wake_median,0,0.0
confidence_tst_median,0,0.0
confidence_wake_duration_median,0,0.0
confidence_waso_median,0,0.0
confidence_waso_aasm_median,0,0.0
micro_arousal_index_median,0,0.0
n1_duration_median,0,0.0
n2_duration_median,0,0.0
n3_duration_median,0,0.0
nrem_duration_median,0,0.0
proportion_off_head_median,0,0.0
proportion_scorable_and_on_head_median,0,0.0
quality_index_F7_O1_median,0,0.0
quality_index_F7_O2_median,0,0.0
quality_index_F8_F7_median,0,0.0
quality_index_F8_O1_median,0,0.0
quality_index_F8_O2_median,0,0.0
record_duration_median,0,0.0
record_quality_index_median,0,0.0
rem_duration_median,0,0.0
waso_aasm_max,0,0.0
